seq_id,alignment_start,alignment_end,envelope_start,envelope_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,bit_score,E-value,significance,clan
AT2G35790.1,99,224,99,227,PF06979.11,TMEM70,Family,1,127,132,96.0,2.1e-27,1,No_clan
AT2G23980.1,115,440,112,443,PF00520.30,Ion_trans,Family,5,242,245,110.3,8.1e-32,1,CL0030
AT2G46650.1,8,77,6,78,PF00173.27,Cyt-b5,Domain,3,73,74,86.9,7e-25,1,No_clan
AT2G41451.1,109,345,97,370,PF01697.26,Glyco_transf_92,Domain,19,227,260,22.4,7.4e-05,1,CL0110
AT2G27140.1,26,109,22,112,PF00011.20,HSP20,Family,6,96,101,30.5,3e-07,1,CL0190
AT2G47000.1,63,335,63,335,PF00664.22,ABC_membrane,Family,1,274,274,202.0,1.3e-59,1,CL0241
AT2G47000.1,404,551,402,551,PF00005.26,ABC_tran,Domain,3,137,137,114.4,4.9e-33,1,CL0023
AT2G47000.1,720,993,720,993,PF00664.22,ABC_membrane,Family,1,274,274,212.9,6.1e-63,1,CL0241
AT2G47000.1,1061,1210,1060,1210,PF00005.26,ABC_tran,Domain,2,137,137,118.9,2e-34,1,CL0023
AT2G32580.1,6,167,5,168,PF06364.11,DUF1068,Family,2,167,168,260.4,6.1e-78,1,No_clan
AT2G39510.1,10,148,6,150,PF00892.19,EamA,Family,5,135,137,56.2,3.7e-15,1,CL0184
AT2G39510.1,181,320,180,321,PF00892.19,EamA,Family,2,136,137,47.5,1.7e-12,1,CL0184
AT2G07687.1,7,263,7,264,PF00510.17,COX3,Family,1,257,258,376.1,1e-112,1,No_clan
AT2G27260.1,117,205,115,219,PF03168.12,LEA_2,Domain,3,89,101,38.8,9.4e-10,1,CL0159
AT2G36100.1,43,190,42,191,PF04535.11,DUF588,Domain,2,149,150,149.7,4.7e-44,1,CL0396
AT2G04066.1,38,114,35,116,PF01554.17,MatE,Family,84,159,161,39.0,5.5e-10,1,CL0222
AT2G40190.1,34,239,33,239,PF15924.4,ALG11_N,Family,2,209,209,294.8,4.1e-88,1,CL0113
AT2G40190.1,261,437,257,437,PF00534.19,Glycos_transf_1,Family,8,172,172,95.9,1.8e-27,1,CL0113
AT2G05320.1,84,414,76,414,PF05060.13,MGAT2,Family,12,349,349,344.8,4.7e-103,1,CL0110
AT2G33060.1,97,139,97,147,PF12799.6,LRR_4,Repeat,1,39,43,28.6,1.2e-06,1,CL0022
AT2G33060.1,308,350,293,351,PF13855.5,LRR_8,Repeat,18,60,61,35.0,8.4e-09,1,CL0022
AT2G33060.1,411,430,410,432,PF00560.32,LRR_1,Repeat,2,21,23,10.3,0.8,1,CL0022
AT2G33060.1,460,481,460,481,PF00560.32,LRR_1,Repeat,2,23,23,13.1,0.097,1,CL0022
AT2G33060.1,652,672,651,674,PF00560.32,LRR_1,Repeat,2,22,23,11.9,0.25,1,CL0022
AT2G37900.1,110,521,110,529,PF00854.20,PTR2,Family,1,388,395,292.9,3.1e-87,1,CL0015
AT2G03210.1,57,509,34,509,PF03254.12,XG_FTase,Family,20,478,478,672.0,3.9e-202,1,No_clan
AT2G32810.1,45,349,44,350,PF01301.18,Glyco_hydro_35,Domain,2,315,316,392.3,1.9e-117,1,CL0058
AT2G32810.1,799,876,799,876,PF02140.17,Gal_Lectin,Domain,1,80,80,77.6,6.7e-22,1,No_clan
AT2G32810.2,45,349,44,350,PF01301.18,Glyco_hydro_35,Domain,2,315,316,392.4,1.7e-117,1,CL0058
AT2G32810.2,799,841,799,848,PF02140.17,Gal_Lectin,Domain,1,45,80,29.8,5.6e-07,1,No_clan
AT2G45010.1,62,189,62,189,PF04749.16,PLAC8,Family,1,98,98,78.8,4.4e-22,1,No_clan
AT2G45010.2,16,143,16,143,PF04749.16,PLAC8,Family,1,98,98,79.6,2.4e-22,1,No_clan
AT2G34250.1,42,76,42,76,PF10559.8,Plug_translocon,Domain,1,35,35,65.7,2.2e-18,1,No_clan
AT2G34250.1,77,458,77,459,PF00344.19,SecY,Family,1,306,307,253.2,3.1e-75,1,No_clan
AT2G34250.2,42,76,42,76,PF10559.8,Plug_translocon,Domain,1,35,35,65.7,2.2e-18,1,No_clan
AT2G34250.2,77,458,77,459,PF00344.19,SecY,Family,1,306,307,253.2,3.1e-75,1,No_clan
AT2G28920.1,92,135,91,135,PF13639.5,zf-RING_2,Domain,2,44,44,46.7,2.8e-12,1,CL0229
AT2G28580.1,111,506,111,506,PF03140.14,DUF247,Family,1,396,396,350.4,1.4e-104,1,No_clan
AT2G30690.1,615,705,614,705,PF04576.14,Zein-binding,Family,2,92,92,103.0,7.1e-30,1,No_clan
AT2G41000.2,3,70,3,70,PF00226.30,DnaJ,Domain,1,63,63,78.7,2.5e-22,1,CL0392
AT2G41000.1,3,70,3,70,PF00226.30,DnaJ,Domain,1,63,63,79.1,1.9e-22,1,CL0392
AT2G20120.1,112,213,112,217,PF04367.12,DUF502,Family,1,102,106,105.1,1.5e-30,1,No_clan
AT2G24820.1,87,171,87,182,PF00355.25,Rieske,Domain,1,86,89,73.7,7.8e-21,1,CL0516
AT2G24820.1,293,378,293,380,PF08417.11,PaO,Family,1,85,88,68.8,3.1e-19,1,No_clan
AT2G32620.1,95,382,95,391,PF03552.13,Cellulose_synt,Family,1,300,722,264.1,2.7e-78,1,CL0110
AT2G32620.1,385,732,376,755,PF03552.13,Cellulose_synt,Family,350,683,722,172.2,1.8e-50,1,CL0110
AT2G23093.1,47,341,17,352,PF05631.13,MFS_5,Family,28,324,354,85.2,3.8e-24,1,CL0015
AT2G45840.1,116,510,114,510,PF05686.11,Glyco_transf_90,Family,3,396,396,604.8,6.3e-182,1,CL0113
AT2G20740.1,11,114,9,121,PF00335.19,Tetraspannin,Family,3,106,231,39.8,3.8e-10,1,CL0347
AT2G33820.1,13,102,10,105,PF00153.26,Mito_carr,Family,4,93,97,76.6,9.6e-22,1,No_clan
AT2G33820.1,119,204,116,207,PF00153.26,Mito_carr,Family,11,93,97,60.6,9.8e-17,1,No_clan
AT2G33820.1,225,306,219,310,PF00153.26,Mito_carr,Family,9,93,97,60.9,7.6e-17,1,No_clan
AT2G41150.2,86,370,84,372,PF10250.8,O-FucT,Family,6,313,328,29.8,4.6e-07,1,CL0113
AT2G02040.1,113,544,113,544,PF00854.20,PTR2,Family,1,395,395,489.6,5.7e-147,1,CL0015
AT2G22900.1,122,395,121,396,PF05637.11,Glyco_transf_34,Family,2,238,239,270.0,1.8e-80,1,CL0110
AT2G30942.1,1,51,1,53,PF11779.7,SPT_ssu-like,Family,1,51,54,90.3,4e-26,1,No_clan
AT2G38220.1,97,164,97,165,PF16040.4,DUF4792,Family,1,69,71,63.8,9.3e-18,1,No_clan
AT2G38220.1,197,305,196,306,PF16041.4,DUF4793,Family,2,107,108,101.3,3.1e-29,1,No_clan
AT2G38220.1,350,395,349,398,PF13920.5,zf-C3HC4_3,Domain,2,47,50,47.6,1e-12,1,CL0229
AT2G07751.1,28,114,7,116,PF00507.18,Oxidored_q4,Family,11,96,99,108.4,1.5e-31,1,No_clan
AT2G18640.1,108,342,106,362,PF00348.16,polyprenyl_synt,Domain,4,234,254,188.9,7.8e-56,1,CL0613
AT2G17370.1,175,549,174,549,PF00368.17,HMG-CoA_red,Family,2,368,368,465.9,7.8e-140,1,No_clan
ATMG00650.1,7,94,5,98,PF00420.23,Oxidored_q2,Family,3,102,105,49.6,2.3e-13,1,No_clan
ATMG00040.1,19,61,19,73,PF00137.20,ATP-synt_C,Family,1,44,60,26.3,6.7e-06,1,No_clan
ATMG01120.1,8,312,7,315,PF00146.20,NADHdh,Family,2,296,299,374.4,3.7e-112,1,No_clan
ATMG00220.1,24,211,23,211,PF00033.18,Cytochrome_B,Domain,2,189,189,281.2,3.7e-84,1,CL0328
ATMG00220.1,265,366,265,366,PF00032.16,Cytochrom_B_C,Domain,1,103,103,108.6,1.5e-31,1,No_clan
ATMG00960.1,25,128,9,129,PF01578.19,Cytochrom_C_asm,Family,108,213,214,85.8,3.1e-24,1,CL0328
ATMG00410.1,161,378,160,379,PF00119.19,ATP-synt_A,Domain,2,210,211,163.7,5.3e-48,1,No_clan
ATMG00900.1,16,172,1,175,PF01578.19,Cytochrom_C_asm,Family,32,210,214,80.5,1.3e-22,1,CL0328
ATMG01275.1,8,312,7,315,PF00146.20,NADHdh,Family,2,296,299,374.4,3.7e-112,1,No_clan
ATMG01170.1,125,342,124,343,PF00119.19,ATP-synt_A,Domain,2,210,211,164.1,4e-48,1,No_clan
ATMG01320.1,142,436,142,436,PF00361.19,Proton_antipo_M,Family,1,293,293,282.4,3.4e-84,1,CL0425
ATMG00580.1,138,422,137,425,PF00361.19,Proton_antipo_M,Family,3,290,293,245.0,8.4e-73,1,CL0425
ATMG01080.1,19,81,19,81,PF00137.20,ATP-synt_C,Family,1,60,60,43.9,2.1e-11,1,No_clan
ATMG01360.1,15,461,15,462,PF00115.19,COX1,Family,1,425,426,518.6,1.1e-155,1,No_clan
ATMG00516.1,8,312,7,315,PF00146.20,NADHdh,Family,2,296,299,374.4,3.7e-112,1,No_clan
ATMG00480.1,2,81,2,82,PF02326.14,YMF19,Family,1,85,86,85.7,2.7e-24,1,CL0255
ATMG00480.1,93,140,93,140,PF06449.10,DUF1082,Family,1,48,48,86.6,6.8e-25,1,No_clan
ATMG00730.1,7,263,7,264,PF00510.17,COX3,Family,1,257,258,376.1,1e-112,1,No_clan
ATMG00270.1,13,169,13,169,PF00499.19,Oxidored_q3,Family,1,137,137,102.3,1.7e-29,1,No_clan
ATMG00370.1,21,178,21,196,PF05758.11,Ycf1,Family,1,157,945,351.2,1.1e-104,1,No_clan
ATMG00285.1,142,436,142,436,PF00361.19,Proton_antipo_M,Family,1,293,293,282.4,3.4e-84,1,CL0425
ATMG00990.1,29,115,8,117,PF00507.18,Oxidored_q4,Family,11,96,99,108.6,1.3e-31,1,No_clan
AT4G30110.1,197,367,190,369,PF00122.19,E1-E2_ATPase,Family,8,179,181,150.3,3.8e-44,1,No_clan
AT4G30110.1,385,604,385,604,PF00702.25,Hydrolase,Domain,1,210,210,134.0,8.2e-39,1,CL0137
AT4G03450.1,149,208,134,218,PF12796.6,Ank_2,Repeat,20,75,84,28.7,1.4e-06,1,CL0465
AT4G03450.1,272,343,270,355,PF12796.6,Ank_2,Repeat,8,74,84,27.6,3.1e-06,1,CL0465
AT4G03450.1,455,563,453,564,PF13962.5,PGG,Domain,3,115,116,91.2,3.4e-26,1,No_clan
AT4G26490.1,149,238,146,247,PF03168.12,LEA_2,Domain,4,94,101,31.8,1.5e-07,1,CL0159
AT4G25090.1,80,179,80,179,PF08414.9,NADPH_Ox,Family,1,101,101,121.6,1.3e-35,1,No_clan
AT4G25090.1,343,502,342,502,PF01794.18,Ferric_reduct,Family,2,125,125,77.8,6.9e-22,1,CL0328
AT4G25090.1,545,654,543,655,PF08022.11,FAD_binding_8,Domain,3,108,109,108.6,1.5e-31,1,CL0076
AT4G25090.1,661,831,661,832,PF08030.11,NAD_binding_6,Domain,1,155,156,170.9,1.9e-50,1,CL0091
AT4G25090.2,80,179,80,179,PF08414.9,NADPH_Ox,Family,1,101,101,121.7,1.2e-35,1,No_clan
AT4G25090.2,331,490,330,490,PF01794.18,Ferric_reduct,Family,2,125,125,77.8,6.7e-22,1,CL0328
AT4G25090.2,533,642,531,643,PF08022.11,FAD_binding_8,Domain,3,108,109,108.6,1.5e-31,1,CL0076
AT4G25090.2,649,819,649,820,PF08030.11,NAD_binding_6,Domain,1,155,156,171.0,1.8e-50,1,CL0091
AT4G18190.1,37,361,36,361,PF16913.4,PUNUT,Family,2,322,322,425.2,1.5e-127,1,CL0184
AT4G25980.1,88,328,87,330,PF00141.22,peroxidase,Domain,2,227,229,212.4,6.5e-63,1,CL0617
AT4G19910.1,9,176,8,188,PF01582.19,TIR,Family,4,164,176,82.9,2.1e-23,1,CL0173
AT4G14690.1,94,134,77,153,PF00504.20,Chloroa_b-bind,Family,32,71,161,23.3,7e-05,1,No_clan
AT4G28570.1,239,507,238,507,PF00732.18,GMC_oxred_N,Domain,2,296,296,234.3,1.8e-69,1,CL0063
AT4G28570.1,600,733,591,734,PF05199.12,GMC_oxred_C,Domain,21,143,144,80.3,1.8e-22,1,No_clan
AT4G35440.2,136,497,134,499,PF00654.19,Voltage_CLC,Family,2,352,354,241.5,1.4e-71,1,No_clan
AT4G35440.2,561,614,561,617,PF00571.27,CBS,Domain,1,54,57,32.4,8.6e-08,1,No_clan
AT4G35440.1,136,497,134,499,PF00654.19,Voltage_CLC,Family,2,352,354,241.4,1.5e-71,1,No_clan
AT4G35440.1,561,614,561,617,PF00571.27,CBS,Domain,1,54,57,32.5,8e-08,1,No_clan
AT4G31950.1,33,493,33,502,PF00067.21,p450,Domain,1,455,463,269.4,5.1e-80,1,No_clan
AT4G34640.1,45,317,44,318,PF00494.18,SQS_PSY,Domain,2,261,263,149.8,9.5e-44,1,CL0613
AT4G03340.1,104,363,104,364,PF02485.20,Branch,Family,1,246,247,240.5,1.7e-71,1,CL0110
AT4G19420.1,19,369,17,371,PF03283.12,PAE,Family,3,353,355,554.5,9.1e-167,1,CL0028
AT4G01230.1,69,221,68,221,PF02453.16,Reticulon,Family,2,157,157,158.3,1.3e-46,1,No_clan
AT4G33600.1,177,400,177,405,PF04577.13,DUF563,Family,1,204,209,78.4,7.2e-22,1,No_clan
AT4G12320.1,43,500,43,506,PF00067.21,p450,Domain,1,457,463,347.0,1.5e-103,1,No_clan
AT4G05220.1,99,203,99,204,PF03168.12,LEA_2,Domain,1,100,101,61.2,1e-16,1,CL0159
AT4G03820.2,37,420,30,420,PF12056.7,DUF3537,Family,13,390,390,492.0,1e-147,1,No_clan
AT4G03820.1,37,420,30,420,PF12056.7,DUF3537,Family,13,390,390,492.2,8.9e-148,1,No_clan
AT4G26710.1,3,67,2,68,PF05493.12,ATP_synt_H,Family,2,61,62,76.8,1.2e-21,1,No_clan
AT4G26710.2,3,67,2,68,PF05493.12,ATP_synt_H,Family,2,61,62,76.8,1.2e-21,1,No_clan
AT4G05110.1,121,410,119,412,PF01733.17,Nucleoside_tran,Family,3,307,309,110.0,1.4e-31,1,CL0015
AT4G23640.1,16,589,15,589,PF02705.15,K_trans,Family,2,534,534,581.0,1.9e-174,1,CL0062
AT4G19230.2,37,434,37,442,PF00067.21,p450,Domain,1,435,463,264.7,1.3e-78,1,No_clan
AT4G19230.1,37,437,37,456,PF00067.21,p450,Domain,1,438,463,268.1,1.2e-79,1,No_clan
AT4G29330.1,11,202,11,202,PF04511.14,DER1,Family,1,191,191,162.4,1.1e-47,1,CL0207
AT4G02500.1,149,388,148,389,PF05637.11,Glyco_transf_34,Family,2,238,239,252.7,3.6e-75,1,CL0110
AT4G40070.1,123,166,122,166,PF13639.5,zf-RING_2,Domain,2,44,44,50.4,1.8e-13,1,CL0229
AT4G14965.1,43,105,43,154,PF00173.27,Cyt-b5,Domain,1,61,74,38.6,8e-10,1,No_clan
AT4G31080.2,331,381,331,381,PF10058.8,zinc_ribbon_10,Family,1,54,54,69.8,1.1e-19,1,CL0167
AT4G31080.1,297,347,297,347,PF10058.8,zinc_ribbon_10,Family,1,54,54,69.9,9.8e-20,1,CL0167
AT4G29680.1,109,435,109,435,PF01663.21,Phosphodiest,Family,1,357,357,328.8,5.1e-98,1,CL0088
AT4G12300.1,43,496,43,502,PF00067.21,p450,Domain,1,455,463,353.8,1.3e-105,1,No_clan
AT4G04360.1,8,169,6,169,PF06364.11,DUF1068,Family,3,168,168,243.6,8.6e-73,1,No_clan
AT4G23660.3,143,408,142,418,PF01040.17,UbiA,Family,2,246,252,160.0,5.9e-47,1,CL0613
AT4G23660.1,143,386,142,396,PF01040.17,UbiA,Family,2,246,252,180.8,2.6e-53,1,CL0613
AT4G23660.2,143,386,142,396,PF01040.17,UbiA,Family,2,246,252,180.8,2.6e-53,1,CL0613
AT4G05140.1,124,411,118,413,PF01733.17,Nucleoside_tran,Family,6,307,309,104.7,5.5e-30,1,CL0015
AT4G12000.1,127,247,127,248,PF09335.10,SNARE_assoc,Family,1,119,120,55.0,9.7e-15,1,No_clan
AT4G27540.1,107,230,100,236,PF03208.18,PRA1,Family,11,134,143,64.9,5.5e-18,1,No_clan
AT4G37760.1,59,85,59,87,PF13450.5,NAD_binding_8,Domain,1,27,68,23.7,3.8e-05,1,CL0063
AT4G37760.1,205,475,205,478,PF08491.9,SE,Family,1,270,276,395.3,1e-118,1,CL0063
AT4G37690.1,105,378,104,379,PF05637.11,Glyco_transf_34,Family,2,238,239,258.0,8.3e-77,1,CL0110
AT4G36150.1,19,178,18,193,PF01582.19,TIR,Family,2,158,176,124.3,4e-36,1,CL0173
AT4G36150.1,219,488,218,495,PF00931.21,NB-ARC,Domain,2,281,288,96.0,1.9e-27,1,CL0023
AT4G36150.1,630,649,630,649,PF07725.11,LRR_3,Repeat,1,20,20,24.7,1.3e-05,1,CL0022
AT4G30420.1,8,134,2,144,PF00892.19,EamA,Family,12,133,137,47.4,1.9e-12,1,CL0184
AT4G30420.1,175,313,174,314,PF00892.19,EamA,Family,2,136,137,49.9,3.3e-13,1,CL0184
AT4G33020.1,1,341,1,341,PF02535.21,Zip,Family,8,333,333,209.1,9.2e-62,1,CL0184
AT4G18220.1,9,316,6,318,PF16913.4,PUNUT,Family,11,320,322,398.1,2.6e-119,1,CL0184
AT4G28270.1,21,56,21,69,PF13445.5,zf-RING_UBOX,Domain,1,29,38,36.0,4.8e-09,1,CL0229
AT4G12800.1,61,213,61,214,PF02605.14,PsaL,Family,1,149,150,195.4,3.6e-58,1,No_clan
AT4G14615.1,10,73,7,76,PF09803.8,Pet100,Family,5,65,73,37.2,3e-09,1,No_clan
AT4G28640.2,60,240,4,242,PF02309.15,AUX_IAA,Family,65,238,242,204.3,2.4e-60,1,CL0072
AT4G11220.1,86,241,85,241,PF02453.16,Reticulon,Family,2,157,157,190.6,1.5e-56,1,No_clan
AT4G38730.1,4,295,3,296,PF05653.13,Mg_trans_NIPA,Family,2,294,295,453.5,2.5e-136,1,CL0184
AT4G05130.1,122,410,118,412,PF01733.17,Nucleoside_tran,Family,4,307,309,109.2,2.4e-31,1,CL0015
AT4G15540.1,24,158,18,159,PF00892.19,EamA,Family,9,136,137,35.8,7.3e-09,1,CL0184
AT4G25350.1,1,47,1,69,PF03105.18,SPX,Domain,1,55,383,49.7,5e-13,1,No_clan
AT4G25350.1,38,292,35,292,PF03105.18,SPX,Domain,122,383,383,151.6,5.3e-44,1,No_clan
AT4G25350.1,381,718,381,718,PF03124.13,EXS,Family,1,329,329,291.5,8e-87,1,CL0182
AT4G09580.1,127,246,127,248,PF09335.10,SNARE_assoc,Family,1,118,120,64.0,1.6e-17,1,No_clan
AT4G30580.1,180,305,180,307,PF01553.20,Acyltransferase,Family,1,132,134,99.8,8.6e-29,1,CL0228
AT4G33590.1,175,396,173,402,PF04577.13,DUF563,Family,2,203,209,91.5,7.1e-26,1,No_clan
AT4G23882.1,89,134,81,140,PF00403.25,HMA,Domain,9,57,62,32.4,8.5e-08,1,No_clan
AT4G26990.1,23,99,20,99,PF14438.5,SM-ATX,Domain,4,81,81,72.6,2e-20,1,CL0527
AT4G18270.1,226,395,225,398,PF00953.20,Glycos_transf_4,Family,2,157,160,82.4,3e-23,1,No_clan
AT4G09100.1,84,127,83,127,PF13639.5,zf-RING_2,Domain,2,44,44,53.4,2.2e-14,1,CL0229
AT4G08810.1,250,493,250,508,PF10250.8,O-FucT,Family,1,282,328,35.3,9.5e-09,1,CL0113
AT4G38500.1,139,443,139,443,PF04765.12,DUF616,Family,1,314,314,431.9,1.3e-129,1,No_clan
AT4G16590.1,8,207,2,207,PF13641.5,Glyco_tranf_2_3,Domain,37,230,230,82.5,3.7e-23,1,CL0110
AT4G21790.1,20,291,19,291,PF06454.10,DUF1084,Family,2,273,273,475.4,4.5e-143,1,No_clan
AT4G06676.1,22,265,21,265,PF07264.10,EI24,Family,2,179,179,133.8,7e-39,1,No_clan
AT4G06676.2,22,265,21,265,PF07264.10,EI24,Family,2,179,179,134.6,4e-39,1,No_clan
AT4G13510.1,45,467,43,467,PF00909.20,Ammonium_transp,Family,3,399,399,473.2,4.9e-142,1,No_clan
AT4G23490.1,246,499,246,499,PF04646.11,DUF604,Family,1,255,255,389.6,5.2e-117,1,CL0110
AT4G15320.1,95,323,95,365,PF03552.13,Cellulose_synt,Family,1,194,722,150.4,6.8e-44,1,CL0110
AT4G15320.1,466,653,462,693,PF03552.13,Cellulose_synt,Family,342,531,722,122.8,1.5e-35,1,CL0110
AT4G01430.1,9,151,7,152,PF00892.19,EamA,Family,3,136,137,48.7,7.6e-13,1,CL0184
AT4G01430.1,185,324,184,325,PF00892.19,EamA,Family,2,136,137,35.6,8.5e-09,1,CL0184
AT4G01430.2,125,246,124,249,PF00892.19,EamA,Family,2,118,137,27.5,2.7e-06,1,CL0184
AT4G17920.1,109,152,108,152,PF13639.5,zf-RING_2,Domain,2,44,44,49.9,2.6e-13,1,CL0229
AT4G30400.1,133,176,132,176,PF13639.5,zf-RING_2,Domain,2,44,44,48.9,5.5e-13,1,CL0229
AT4G22850.1,118,238,118,239,PF09335.10,SNARE_assoc,Family,1,119,120,55.8,5.6e-15,1,No_clan
AT4G22850.2,118,238,118,239,PF09335.10,SNARE_assoc,Family,1,119,120,56.0,4.8e-15,1,No_clan
AT4G21000.1,38,228,36,230,PF00194.20,Carb_anhydrase,Domain,3,213,254,115.1,3.5e-33,1,No_clan
AT4G28365.1,37,120,37,120,PF02298.16,Cu_bind_like,Domain,1,84,84,74.1,6.4e-21,1,CL0026
AT4G18230.1,55,232,54,232,PF08660.10,Alg14,Family,2,175,175,235.8,2.7e-70,1,CL0113
AT4G11340.1,224,406,223,411,PF01582.19,TIR,Family,2,164,176,94.9,4.5e-27,1,CL0173
AT4G02010.1,381,653,380,656,PF00069.24,Pkinase,Domain,2,260,264,153.3,7e-45,1,CL0016
AT4G09990.1,85,268,84,268,PF04669.12,Polysacc_synt_4,Family,2,190,190,238.6,3.4e-71,1,No_clan
AT4G11655.1,51,190,49,190,PF04535.11,DUF588,Domain,3,150,150,82.1,3.1e-23,1,CL0396
AT4G18050.1,33,305,33,306,PF00664.22,ABC_membrane,Family,1,273,274,202.5,9.5e-60,1,CL0241
AT4G18050.1,376,522,373,522,PF00005.26,ABC_tran,Domain,4,137,137,121.7,2.8e-35,1,CL0023
AT4G18050.1,687,943,686,944,PF00664.22,ABC_membrane,Family,2,273,274,155.9,1.5e-45,1,CL0241
AT4G18050.1,1013,1161,1011,1161,PF00005.26,ABC_tran,Domain,3,137,137,119.9,1e-34,1,CL0023
AT4G11680.1,337,379,336,379,PF13639.5,zf-RING_2,Domain,2,44,44,45.1,8.4e-12,1,CL0229
AT4G14390.1,108,186,103,192,PF12796.6,Ank_2,Repeat,7,74,84,38.6,1.1e-09,1,CL0465
AT4G14390.1,329,415,329,422,PF12796.6,Ank_2,Repeat,1,75,84,38.8,9.9e-10,1,CL0465
AT4G14390.1,515,621,512,623,PF13962.5,PGG,Domain,4,114,116,85.5,2e-24,1,No_clan
AT4G32210.1,124,205,122,212,PF01127.21,Sdh_cyt,Family,4,85,121,38.0,1.3e-09,1,CL0335
AT4G10790.1,7,45,6,48,PF14555.5,UBA_4,Domain,3,40,43,42.1,5.2e-11,1,CL0214
AT4G10790.1,399,478,398,479,PF00789.19,UBX,Domain,2,80,81,76.9,9.8e-22,1,CL0072
AT4G13345.1,29,392,18,392,PF03348.14,Serinc,Family,20,426,426,243.8,3e-72,1,No_clan
AT4G13345.2,29,392,18,392,PF03348.14,Serinc,Family,20,426,426,241.8,1.3e-71,1,No_clan
AT4G35100.1,30,258,30,259,PF00230.19,MIP,Family,1,226,227,272.0,3.9e-81,1,No_clan
AT4G35100.2,30,258,30,259,PF00230.19,MIP,Family,1,226,227,272.0,3.9e-81,1,No_clan
AT4G30430.1,7,254,5,255,PF00335.19,Tetraspannin,Family,3,231,231,107.4,8e-31,1,CL0347
AT4G14465.1,95,207,95,208,PF03479.14,DUF296,Domain,1,98,99,96.5,9.6e-28,1,CL0615
AT4G25450.1,111,380,109,381,PF00664.22,ABC_membrane,Family,3,273,274,114.7,5.4e-33,1,CL0241
AT4G25450.1,488,639,488,639,PF00005.26,ABC_tran,Domain,1,137,137,117.0,7.9e-34,1,CL0023
AT4G25450.2,111,380,109,381,PF00664.22,ABC_membrane,Family,3,273,274,115.2,3.9e-33,1,CL0241
AT4G25450.2,488,617,488,618,PF00005.26,ABC_tran,Domain,1,115,137,78.6,5.7e-22,1,CL0023
AT4G25450.3,5,211,1,212,PF00664.22,ABC_membrane,Family,69,273,274,108.3,4.8e-31,1,CL0241
AT4G25450.3,319,470,319,470,PF00005.26,ABC_tran,Domain,1,137,137,117.7,4.9e-34,1,CL0023
AT4G14230.1,40,209,39,212,PF01595.19,DUF21,Family,2,173,176,121.4,2.9e-35,1,No_clan
AT4G08590.1,106,152,105,154,PF13920.5,zf-C3HC4_3,Domain,2,48,50,29.9,3.3e-07,1,CL0229
AT4G08590.1,236,377,233,378,PF02182.16,SAD_SRA,Domain,6,141,142,145.7,7.4e-43,1,No_clan
AT4G08590.2,106,152,105,154,PF13920.5,zf-C3HC4_3,Domain,2,48,50,29.9,3.3e-07,1,CL0229
AT4G08590.2,236,376,233,377,PF02182.16,SAD_SRA,Domain,6,141,142,147.0,2.9e-43,1,No_clan
AT4G17550.1,119,453,104,461,PF07690.15,MFS_1,Family,37,329,353,124.5,4.2e-36,1,CL0015
AT4G04760.1,92,456,89,456,PF00083.23,Sugar_tr,Family,78,452,452,217.0,4.2e-64,1,CL0015
AT4G25640.2,44,203,44,204,PF01554.17,MatE,Family,1,160,161,107.9,3.5e-31,1,CL0222
AT4G25640.2,264,426,263,426,PF01554.17,MatE,Family,2,161,161,83.7,1e-23,1,CL0222
AT4G25640.1,44,203,44,204,PF01554.17,MatE,Family,1,160,161,108.1,3.1e-31,1,CL0222
AT4G25640.1,264,426,263,426,PF01554.17,MatE,Family,2,161,161,83.8,9.1e-24,1,CL0222
AT4G17840.1,237,389,235,390,PF02517.15,Abi,Family,3,91,92,44.4,1.6e-11,1,CL0472
AT4G38090.3,52,153,52,153,PF01205.18,UPF0029,Family,1,105,105,98.2,2.9e-28,1,CL0329
AT4G03500.1,99,157,73,166,PF12796.6,Ank_2,Repeat,23,75,84,36.3,6e-09,1,CL0465
AT4G03500.1,178,237,162,244,PF12796.6,Ank_2,Repeat,23,77,84,30.4,4.2e-07,1,CL0465
AT4G03500.1,312,377,305,378,PF12796.6,Ank_2,Repeat,24,83,84,36.2,6.1e-09,1,CL0465
AT4G03500.1,473,581,472,582,PF13962.5,PGG,Domain,3,115,116,106.0,8.8e-31,1,No_clan
AT4G09110.1,122,165,121,165,PF13639.5,zf-RING_2,Domain,2,44,44,51.8,6.7e-14,1,CL0229
AT4G38320.1,73,370,73,370,PF03006.19,HlyIII,Family,1,224,224,220.0,3e-65,1,CL0192
AT4G30500.1,1,162,1,163,PF05620.10,DUF788,Family,1,167,168,175.1,9.3e-52,1,No_clan
AT4G39850.3,83,361,80,361,PF06472.14,ABC_membrane_2,Family,4,282,282,294.3,8.4e-88,1,CL0241
AT4G39850.3,465,610,464,610,PF00005.26,ABC_tran,Domain,2,137,137,67.6,1.4e-18,1,CL0023
AT4G39850.3,737,1027,734,1030,PF06472.14,ABC_membrane_2,Family,4,279,282,261.4,8.5e-78,1,CL0241
AT4G39850.3,1130,1295,1128,1295,PF00005.26,ABC_tran,Domain,3,137,137,45.4,1e-11,1,CL0023
AT4G34950.1,16,262,16,262,PF06813.12,Nodulin-like,Family,1,250,250,319.2,1.7e-95,1,CL0015
