seq_id,alignment_start,alignment_end,envelope_start,envelope_end,hmm_acc,hmm_name,type,hmm_start,hmm_end,hmm_length,bit_score,E-value,significance,clan
AT4G37160.1,382,519,380,520,PF07731.13,Cu-oxidase_2,Domain,3,136,137,89.4,1.6e-25,1,CL0026
AT4G13880.1,36,82,35,82,PF08263.11,LRRNT_2,Family,2,41,41,39.7,4e-10,1,No_clan
AT4G13880.1,112,125,110,126,PF13516.5,LRR_6,Repeat,3,16,24,11.5,0.23,1,CL0022
AT4G13880.1,160,176,158,176,PF13516.5,LRR_6,Repeat,3,19,24,16.0,0.0082,1,CL0022
AT4G13880.1,365,386,364,386,PF00560.32,LRR_1,Repeat,2,23,23,9.5,1.6,1,CL0022
AT4G13880.1,558,615,558,615,PF13855.5,LRR_8,Repeat,4,61,61,33.7,2.2e-08,1,CL0022
AT4G33430.2,26,65,25,65,PF08263.11,LRRNT_2,Family,2,41,41,41.4,1.2e-10,1,No_clan
AT4G33430.2,337,608,336,610,PF00069.24,Pkinase,Domain,2,260,264,154.0,4.3e-45,1,CL0016
AT4G33430.1,26,65,25,65,PF08263.11,LRRNT_2,Family,2,41,41,41.5,1.1e-10,1,No_clan
AT4G33430.1,92,152,92,152,PF13855.5,LRR_8,Repeat,1,61,61,31.1,1.3e-07,1,CL0022
AT4G33430.1,166,181,165,188,PF00560.32,LRR_1,Repeat,2,17,23,11.2,0.42,1,CL0022
AT4G33430.1,290,561,289,563,PF00069.24,Pkinase,Domain,2,260,264,154.3,3.7e-45,1,CL0016
AT4G34880.1,62,170,61,175,PF01425.20,Amidase,Family,2,108,451,81.7,5e-23,1,No_clan
AT4G34880.1,182,401,181,402,PF01425.20,Amidase,Family,161,379,451,65.5,4e-18,1,No_clan
AT4G26140.1,36,338,35,340,PF01301.18,Glyco_hydro_35,Domain,2,314,316,389.8,1.1e-116,1,CL0058
AT4G26140.2,36,338,35,340,PF01301.18,Glyco_hydro_35,Domain,2,314,316,390.2,8.2e-117,1,CL0058
AT4G31370.1,36,136,35,155,PF02469.21,Fasciclin,Domain,2,101,128,24.2,3e-05,1,No_clan
AT4G23300.1,27,125,26,126,PF01657.16,Stress-antifung,Family,2,94,95,61.6,7.8e-17,1,No_clan
AT4G23300.1,154,246,145,247,PF01657.16,Stress-antifung,Family,12,93,95,41.8,1.2e-10,1,No_clan
AT4G23300.1,355,627,353,627,PF07714.16,Pkinase_Tyr,Domain,3,260,260,154.5,2.8e-45,1,CL0016
AT4G02980.1,34,198,33,198,PF02041.15,Auxin_BP,Domain,2,167,167,346.8,1.4e-104,1,CL0029
AT4G20840.1,86,222,86,224,PF01565.22,FAD_binding_4,Domain,1,136,139,83.9,7.5e-24,1,CL0077
AT4G20840.1,476,533,476,533,PF08031.11,BBE,Domain,1,46,46,77.7,4.7e-22,1,CL0277
AT4G24974.1,31,128,30,128,PF05938.10,Self-incomp_S1,Family,2,104,104,89.5,1.7e-25,1,No_clan
AT4G13810.2,37,79,36,79,PF08263.11,LRRNT_2,Family,2,41,41,40.7,2e-10,1,No_clan
AT4G13810.2,156,173,155,173,PF13516.5,LRR_6,Repeat,2,19,24,16.1,0.0076,1,CL0022
AT4G13810.2,235,276,220,277,PF13855.5,LRR_8,Repeat,19,60,61,28.1,1.2e-06,1,CL0022
AT4G13810.2,338,360,338,360,PF00560.32,LRR_1,Repeat,1,23,23,14.8,0.029,1,CL0022
AT4G13810.2,531,588,531,588,PF13855.5,LRR_8,Repeat,4,61,61,29.6,3.9e-07,1,CL0022
AT4G16270.1,82,328,80,328,PF00141.22,peroxidase,Domain,3,229,229,263.2,2e-78,1,CL0617
AT4G12360.1,11,113,10,113,PF14368.5,LTP_2,Family,2,96,96,47.4,1.5e-12,1,CL0482
AT4G14815.1,6,103,5,103,PF14368.5,LTP_2,Family,2,96,96,51.7,7e-14,1,CL0482
AT4G21410.1,36,131,35,132,PF01657.16,Stress-antifung,Family,2,94,95,66.1,3e-18,1,No_clan
AT4G21410.1,155,246,148,247,PF01657.16,Stress-antifung,Family,10,94,95,40.9,2.3e-10,1,No_clan
AT4G21410.1,360,569,357,631,PF07714.16,Pkinase_Tyr,Domain,4,207,260,157.6,3.2e-46,1,CL0016
AT4G23210.3,27,125,26,126,PF01657.16,Stress-antifung,Family,2,94,95,64.1,1.4e-17,1,No_clan
AT4G23210.3,153,246,145,247,PF01657.16,Stress-antifung,Family,11,93,95,42.5,7.3e-11,1,No_clan
AT4G23210.3,360,627,359,627,PF07714.16,Pkinase_Tyr,Domain,3,260,260,154.7,2.5e-45,1,CL0016
AT4G23210.1,27,125,26,126,PF01657.16,Stress-antifung,Family,2,94,95,64.3,1.2e-17,1,No_clan
AT4G23210.1,153,246,145,247,PF01657.16,Stress-antifung,Family,11,93,95,42.7,6.3e-11,1,No_clan
AT4G23210.1,361,560,358,581,PF00069.24,Pkinase,Domain,4,197,264,147.7,3.8e-43,1,CL0016
AT4G23210.2,27,125,26,126,PF01657.16,Stress-antifung,Family,2,94,95,64.6,9.2e-18,1,No_clan
AT4G23210.2,153,246,145,247,PF01657.16,Stress-antifung,Family,11,93,95,43.0,5e-11,1,No_clan
AT4G23210.2,361,517,358,524,PF00069.24,Pkinase,Domain,4,154,264,105.2,3.3e-30,1,CL0016
AT4G11470.1,26,127,25,128,PF01657.16,Stress-antifung,Family,2,94,95,53.3,3.1e-14,1,No_clan
AT4G11470.1,182,241,140,243,PF01657.16,Stress-antifung,Family,44,93,95,33.4,5e-08,1,No_clan
AT4G11470.1,342,610,339,611,PF07714.16,Pkinase_Tyr,Domain,4,259,260,169.4,8.5e-50,1,CL0016
AT4G11900.1,78,207,78,208,PF01453.23,B_lectin,Domain,1,106,107,122.6,6e-36,1,No_clan
AT4G11900.1,238,345,238,346,PF00954.19,S_locus_glycop,Domain,1,110,111,95.6,2.4e-27,1,No_clan
AT4G11900.1,368,430,368,431,PF08276.10,PAN_2,Domain,1,65,66,59.7,2e-16,1,CL0168
AT4G11900.1,538,805,537,807,PF00069.24,Pkinase,Domain,2,259,264,160.5,4.4e-47,1,CL0016
AT4G19450.1,7,252,7,253,PF06813.12,Nodulin-like,Family,1,249,250,313.3,1.1e-93,1,CL0015
AT4G32460.1,25,180,25,181,PF04862.11,DUF642,Domain,1,156,157,228.7,2.6e-68,1,CL0202
AT4G32460.1,193,359,192,360,PF04862.11,DUF642,Domain,2,156,157,65.3,5e-18,1,CL0202
AT4G32460.2,25,180,25,181,PF04862.11,DUF642,Domain,1,156,157,228.7,2.6e-68,1,CL0202
AT4G32460.2,193,359,192,360,PF04862.11,DUF642,Domain,2,156,157,65.3,5e-18,1,CL0202
AT4G22730.1,25,65,24,65,PF08263.11,LRRNT_2,Family,2,41,41,33.9,2.7e-08,1,No_clan
AT4G22730.1,141,200,140,200,PF13855.5,LRR_8,Repeat,2,61,61,33.5,2.5e-08,1,CL0022
AT4G22730.1,420,681,415,682,PF07714.16,Pkinase_Tyr,Domain,6,259,260,122.9,1.3e-35,1,CL0016
AT4G25820.1,32,210,30,211,PF00722.20,Glyco_hydro_16,Domain,3,176,177,207.8,7.9e-62,1,CL0004
AT4G25820.1,241,285,240,285,PF06955.11,XET_C,Family,2,48,48,71.0,5.3e-20,1,CL0004
AT4G23720.1,42,303,39,303,PF06697.11,DUF1191,Family,4,269,269,256.3,2.7e-76,1,No_clan
AT4G38350.2,36,265,35,272,PF16414.4,NPC1_N,Domain,2,239,244,225.8,5.4e-67,1,CL0644
AT4G38350.2,584,909,554,927,PF02460.17,Patched,Family,173,508,811,175.9,1e-51,1,CL0322
AT4G38350.2,1058,1273,1013,1275,PF02460.17,Patched,Family,597,808,811,126.2,1.1e-36,1,CL0322
AT4G38350.1,36,265,35,272,PF16414.4,NPC1_N,Domain,2,239,244,225.8,5.3e-67,1,CL0644
AT4G38350.1,536,885,510,903,PF02460.17,Patched,Family,152,508,811,178.9,1.3e-52,1,CL0322
AT4G38350.1,1034,1249,989,1251,PF02460.17,Patched,Family,597,808,811,126.2,1.1e-36,1,CL0322
AT4G25900.1,42,307,41,310,PF01263.19,Aldose_epim,Family,2,298,301,212.8,6.2e-63,1,CL0103
AT4G21230.1,34,126,33,128,PF01657.16,Stress-antifung,Family,2,93,95,55.3,7.2e-15,1,No_clan
AT4G21230.1,148,238,141,238,PF01657.16,Stress-antifung,Family,8,95,95,54.0,1.8e-14,1,No_clan
AT4G21230.1,334,603,333,603,PF07714.16,Pkinase_Tyr,Domain,2,260,260,170.6,3.5e-50,1,CL0016
AT4G00165.1,45,128,45,128,PF14547.5,Hydrophob_seed,Domain,1,83,84,91.7,2.3e-26,1,CL0482
AT4G00165.2,45,128,45,128,PF14547.5,Hydrophob_seed,Domain,1,83,84,91.7,2.3e-26,1,CL0482
AT4G11650.1,29,223,29,223,PF00314.16,Thaumatin,Domain,1,217,217,217.5,1.7e-64,1,CL0293
AT4G30520.1,35,74,34,74,PF08263.11,LRRNT_2,Family,2,41,41,46.0,4.4e-12,1,No_clan
AT4G30520.1,125,185,125,185,PF13855.5,LRR_8,Repeat,1,61,61,40.3,1.8e-10,1,CL0022
AT4G30520.1,304,568,303,571,PF00069.24,Pkinase,Domain,2,258,264,141.3,3.2e-41,1,CL0016
AT4G09984.1,28,77,22,78,PF07333.11,SLR1-BP,Domain,9,56,58,40.4,2.7e-10,1,CL0054
AT4G11310.1,49,105,49,105,PF08246.11,Inhibitor_I29,Domain,1,58,58,53.4,2.4e-14,1,No_clan
AT4G11310.1,137,351,137,352,PF00112.22,Peptidase_C1,Domain,1,218,219,252.6,4.1e-75,1,CL0125
AT4G24340.1,53,333,52,333,PF01048.19,PNP_UDP_1,Domain,2,234,234,159.6,6.9e-47,1,CL0408
AT4G17470.1,27,295,22,296,PF02089.14,Palm_thioest,Domain,6,278,279,137.9,3.4e-40,1,CL0028
AT4G17470.2,27,295,22,296,PF02089.14,Palm_thioest,Domain,6,278,279,137.9,3.4e-40,1,CL0028
AT4G17470.3,27,295,22,296,PF02089.14,Palm_thioest,Domain,6,278,279,137.9,3.4e-40,1,CL0028
AT4G09560.1,70,142,49,142,PF02225.21,PA,Family,19,93,93,29.8,4.5e-07,1,CL0364
AT4G09560.1,234,276,232,276,PF13639.5,zf-RING_2,Domain,3,44,44,46.6,2.9e-12,1,CL0229
AT4G12970.1,53,101,52,101,PF16851.4,Stomagen,Domain,2,50,50,112.0,8.8e-33,1,No_clan
AT4G29270.1,31,255,28,256,PF03767.13,Acid_phosphat_B,Family,4,229,230,248.5,5.5e-74,1,CL0137
AT4G15200.1,323,700,321,701,PF02181.22,FH2,Family,3,371,372,340.0,1.6e-101,1,No_clan
AT4G15200.2,323,572,321,607,PF02181.22,FH2,Family,3,255,372,286.8,2.5e-85,1,No_clan
AT4G27720.1,4,358,4,358,PF05631.13,MFS_5,Family,1,354,354,611.7,3.1e-184,1,CL0015
AT4G23290.2,28,126,27,127,PF01657.16,Stress-antifung,Family,2,94,95,48.9,7.2e-13,1,No_clan
AT4G23290.2,154,242,146,244,PF01657.16,Stress-antifung,Family,9,93,95,34.1,3e-08,1,No_clan
AT4G23290.2,363,632,363,635,PF00069.24,Pkinase,Domain,1,259,264,153.6,5.8e-45,1,CL0016
AT4G24180.1,39,256,39,256,PF00314.16,Thaumatin,Domain,1,217,217,271.4,5.4e-81,1,CL0293
AT4G17280.1,95,196,95,196,PF04526.12,DUF568,Family,1,101,101,82.9,1.9e-23,1,No_clan
AT4G17280.1,219,343,218,347,PF03188.15,Cytochrom_B561,Family,2,130,137,29.7,5.3e-07,1,CL0328
AT4G20450.1,33,372,33,374,PF12819.6,Malectin_like,Domain,1,334,336,388.7,2.1e-116,1,CL0468
AT4G20450.1,451,490,430,490,PF13855.5,LRR_8,Repeat,22,61,61,27.2,2.3e-06,1,CL0022
AT4G20450.1,593,859,592,860,PF07714.16,Pkinase_Tyr,Domain,3,259,260,163.4,5.7e-48,1,CL0016
AT4G13075.1,14,74,9,74,PF05498.10,RALF,Family,7,64,64,40.8,2.9e-10,1,No_clan
AT4G35290.1,48,407,45,408,PF01094.27,ANF_receptor,Family,4,351,352,284.1,1.5e-84,1,CL0144
AT4G35290.1,486,805,468,806,PF00497.19,SBP_bac_3,Domain,16,224,225,76.2,2.2e-21,1,CL0177
AT4G35290.1,590,839,587,840,PF00060.25,Lig_chan,Family,4,148,149,119.7,8.3e-35,1,CL0030
AT4G35290.2,48,407,45,408,PF01094.27,ANF_receptor,Family,4,351,352,284.1,1.5e-84,1,CL0144
AT4G35290.2,486,805,468,806,PF00497.19,SBP_bac_3,Domain,16,224,225,76.2,2.2e-21,1,CL0177
AT4G35290.2,590,839,587,840,PF00060.25,Lig_chan,Family,4,148,149,119.7,8.3e-35,1,CL0030
AT4G28370.1,511,556,510,556,PF13639.5,zf-RING_2,Domain,2,44,44,37.2,2.5e-09,1,CL0229
AT4G22460.1,49,131,49,133,PF14547.5,Hydrophob_seed,Domain,1,82,84,83.2,9.7e-24,1,CL0482
AT4G20790.1,126,182,122,182,PF13855.5,LRR_8,Repeat,6,61,61,31.9,7.6e-08,1,CL0022
AT4G20790.1,281,401,272,427,PF07714.16,Pkinase_Tyr,Domain,14,141,260,44.6,1e-11,1,CL0016
AT4G36350.1,51,145,51,147,PF16656.4,Pur_ac_phosph_N,Domain,1,92,94,59.2,4.2e-16,1,CL0159
AT4G36350.1,158,355,157,355,PF00149.27,Metallophos,Domain,2,204,204,82.6,5.1e-23,1,CL0163
AT4G36350.1,381,439,381,445,PF14008.5,Metallophos_C,Domain,1,59,63,68.0,8.7e-19,1,No_clan
AT4G31840.1,36,121,36,121,PF02298.16,Cu_bind_like,Domain,1,84,84,92.0,1.7e-26,1,CL0026
AT4G19038.1,30,81,26,81,PF07333.11,SLR1-BP,Domain,5,58,58,43.3,3.4e-11,1,CL0054
AT4G11320.1,56,112,56,112,PF08246.11,Inhibitor_I29,Domain,1,58,58,58.9,4.5e-16,1,No_clan
AT4G11320.1,144,358,144,359,PF00112.22,Peptidase_C1,Domain,1,218,219,252.4,4.4e-75,1,CL0125
AT4G08025.1,38,108,38,109,PF05617.10,Prolamin_like,Domain,1,73,74,56.1,2.9e-15,1,CL0482
AT4G24975.1,32,131,31,131,PF05938.10,Self-incomp_S1,Family,2,104,104,96.7,9.4e-28,1,No_clan
AT4G09545.1,50,107,50,116,PF05617.10,Prolamin_like,Domain,1,59,74,38.9,6.5e-10,1,CL0482
AT4G13390.1,128,179,128,179,PF04554.12,Extensin_2,Family,1,58,58,24.5,1.9e-05,1,No_clan
AT4G13390.1,154,205,154,205,PF04554.12,Extensin_2,Family,1,58,58,22.1,0.00011,1,No_clan
AT4G13390.1,258,308,258,308,PF04554.12,Extensin_2,Family,1,58,58,22.8,6.8e-05,1,No_clan
AT4G13390.1,283,334,283,334,PF04554.12,Extensin_2,Family,1,58,58,29.0,7.7e-07,1,No_clan
AT4G25240.1,35,148,34,150,PF07732.14,Cu-oxidase_3,Domain,2,117,119,133.3,3.7e-39,1,CL0026
AT4G25240.1,163,313,160,314,PF00394.21,Cu-oxidase,Domain,4,158,159,153.0,6.5e-45,1,CL0026
AT4G25240.1,412,534,394,536,PF07731.13,Cu-oxidase_2,Domain,17,135,137,89.2,1.7e-25,1,CL0026
AT4G08930.1,77,156,65,159,PF00085.19,Thioredoxin,Domain,21,101,104,31.8,9.9e-08,1,CL0172
AT4G29260.1,29,254,27,255,PF03767.13,Acid_phosphat_B,Family,3,229,230,246.8,1.9e-73,1,CL0137
AT4G29050.1,38,273,25,274,PF00139.18,Lectin_legB,Domain,19,249,250,258.8,4.7e-77,1,CL0004
AT4G29050.1,345,548,344,615,PF00069.24,Pkinase,Domain,2,200,264,163.3,6.5e-48,1,CL0016
AT4G19690.2,164,344,159,344,PF02535.21,Zip,Family,163,333,333,171.6,2.3e-50,1,CL0184
AT4G19690.1,51,173,49,192,PF02535.21,Zip,Family,3,123,333,94.5,6.5e-27,1,CL0184
AT4G21150.1,10,683,8,684,PF05817.13,Ribophorin_II,Family,3,630,631,646.8,3.5e-194,1,No_clan
AT4G21150.3,10,683,8,684,PF05817.13,Ribophorin_II,Family,3,630,631,646.8,3.5e-194,1,No_clan
AT4G21150.2,9,670,7,671,PF05817.13,Ribophorin_II,Family,3,630,631,615.8,8.6e-185,1,No_clan
AT4G29285.1,29,76,23,76,PF07333.11,SLR1-BP,Domain,8,58,58,39.3,6.1e-10,1,CL0054
AT4G38830.1,31,126,30,127,PF01657.16,Stress-antifung,Family,2,94,95,62.0,5.9e-17,1,No_clan
AT4G38830.1,149,239,141,241,PF01657.16,Stress-antifung,Family,9,92,95,44.0,2.4e-11,1,No_clan
AT4G38830.1,345,616,344,618,PF07714.16,Pkinase_Tyr,Domain,2,258,260,162.5,1e-47,1,CL0016
AT4G27520.1,39,122,39,122,PF02298.16,Cu_bind_like,Domain,1,84,84,79.7,1.1e-22,1,CL0026
AT4G11510.1,47,74,34,74,PF05498.10,RALF,Family,37,64,64,28.3,2.2e-06,1,No_clan
AT4G38660.1,36,245,36,245,PF00314.16,Thaumatin,Domain,1,217,217,274.0,8.9e-82,1,CL0293
AT4G14723.1,59,109,58,109,PF17181.3,EPF,Family,2,53,53,72.0,2.7e-20,1,No_clan
AT4G23130.2,36,129,35,130,PF01657.16,Stress-antifung,Family,2,94,95,60.9,1.3e-16,1,No_clan
AT4G23130.2,153,241,144,241,PF01657.16,Stress-antifung,Family,9,95,95,41.8,1.2e-10,1,No_clan
AT4G23130.2,346,616,344,616,PF07714.16,Pkinase_Tyr,Domain,3,260,260,172.3,1.1e-50,1,CL0016
AT4G23130.1,36,129,35,130,PF01657.16,Stress-antifung,Family,2,94,95,60.9,1.3e-16,1,No_clan
AT4G23130.1,153,241,144,241,PF01657.16,Stress-antifung,Family,9,95,95,41.8,1.2e-10,1,No_clan
AT4G23130.1,342,612,340,612,PF07714.16,Pkinase_Tyr,Domain,3,260,260,172.3,1.1e-50,1,CL0016
AT4G24350.1,48,331,47,331,PF01048.19,PNP_UDP_1,Domain,2,234,234,162.7,7.7e-48,1,CL0408
AT4G10595.1,30,82,25,82,PF07333.11,SLR1-BP,Domain,4,58,58,27.7,2.6e-06,1,CL0054
AT4G02420.1,27,274,25,276,PF00139.18,Lectin_legB,Domain,3,248,250,269.8,2.1e-80,1,CL0004
AT4G02420.1,351,619,350,621,PF00069.24,Pkinase,Domain,2,260,264,164.5,2.7e-48,1,CL0016
AT4G21326.1,39,116,38,117,PF05922.15,Inhibitor_I9,Domain,2,81,82,63.0,2.9e-17,1,CL0570
AT4G21326.1,142,584,142,598,PF00082.21,Peptidase_S8,Domain,1,285,298,109.6,1.6e-31,1,No_clan
AT4G14420.1,1,138,1,138,PF05514.10,HR_lesion,Family,1,138,138,209.7,1.6e-62,1,CL0131
AT4G12650.1,52,604,52,608,PF02990.15,EMP70,Family,1,511,515,594.4,1.7e-178,1,No_clan
AT4G04510.1,32,123,28,125,PF01657.16,Stress-antifung,Family,6,93,95,33.0,6.4e-08,1,No_clan
AT4G04510.1,155,244,145,245,PF01657.16,Stress-antifung,Family,14,94,95,33.2,5.9e-08,1,No_clan
AT4G04510.1,340,540,339,606,PF00069.24,Pkinase,Domain,2,196,264,162.1,1.5e-47,1,CL0016
AT4G23180.1,44,140,43,140,PF01657.16,Stress-antifung,Family,2,95,95,82.2,2.9e-23,1,No_clan
AT4G23180.1,165,249,156,250,PF01657.16,Stress-antifung,Family,19,94,95,39.1,8.4e-10,1,No_clan
AT4G23180.1,351,617,348,619,PF07714.16,Pkinase_Tyr,Domain,4,258,260,168.2,1.9e-49,1,CL0016
AT4G20270.1,34,72,31,72,PF08263.11,LRRNT_2,Family,4,41,41,34.5,1.7e-08,1,No_clan
AT4G20270.1,175,193,175,197,PF00560.32,LRR_1,Repeat,1,19,23,10.5,0.72,1,CL0022
AT4G20270.1,248,270,248,270,PF00560.32,LRR_1,Repeat,1,23,23,10.9,0.53,1,CL0022
AT4G20270.1,296,318,296,318,PF00560.32,LRR_1,Repeat,1,23,23,13.1,0.1,1,CL0022
AT4G20270.1,712,981,710,983,PF00069.24,Pkinase,Domain,3,260,264,160.0,6.4e-47,1,CL0016
AT4G27435.1,58,152,58,153,PF06749.11,DUF1218,Family,1,90,91,97.1,6.2e-28,1,No_clan
AT4G36195.1,52,440,52,447,PF05577.11,Peptidase_S28,Domain,1,417,434,249.1,6.9e-74,1,CL0028
AT4G36195.3,52,440,52,447,PF05577.11,Peptidase_S28,Domain,1,417,434,249.1,6.9e-74,1,CL0028
AT4G36195.2,52,442,52,458,PF05577.11,Peptidase_S28,Domain,1,419,434,250.0,3.7e-74,1,CL0028
AT4G32940.1,59,330,59,330,PF01650.17,Peptidase_C13,Family,1,256,256,376.1,7.6e-113,1,CL0093
AT4G26540.1,26,65,25,65,PF08263.11,LRRNT_2,Family,2,41,41,43.6,2.5e-11,1,No_clan
AT4G26540.1,315,370,310,370,PF13855.5,LRR_8,Repeat,6,61,61,31.0,1.5e-07,1,CL0022
AT4G26540.1,454,514,454,514,PF13855.5,LRR_8,Repeat,1,61,61,28.0,1.3e-06,1,CL0022
AT4G26540.1,602,657,601,657,PF13855.5,LRR_8,Repeat,5,61,61,28.2,1.1e-06,1,CL0022
AT4G26540.1,763,968,760,1036,PF00069.24,Pkinase,Domain,4,198,264,126.8,8.8e-37,1,CL0016
AT4G29240.1,78,112,76,112,PF08263.11,LRRNT_2,Family,6,41,41,28.3,1.4e-06,1,No_clan
AT4G29240.1,187,206,187,208,PF00560.32,LRR_1,Repeat,1,20,23,10.9,0.54,1,CL0022
AT4G37250.1,23,63,22,63,PF08263.11,LRRNT_2,Family,2,41,41,45.9,4.7e-12,1,No_clan
AT4G37250.1,207,221,206,222,PF13516.5,LRR_6,Repeat,4,18,24,10.7,0.41,1,CL0022
AT4G37250.1,455,746,451,748,PF00069.24,Pkinase,Domain,7,259,264,98.4,4e-28,1,CL0016
AT4G22130.1,31,70,30,71,PF08263.11,LRRNT_2,Family,2,40,41,39.0,6.6e-10,1,No_clan
AT4G22130.1,119,179,119,179,PF13855.5,LRR_8,Repeat,1,61,61,28.6,8.2e-07,1,CL0022
AT4G22130.1,397,669,395,669,PF07714.16,Pkinase_Tyr,Domain,3,260,260,153.5,5.7e-45,1,CL0016
AT4G11530.1,31,120,26,121,PF01657.16,Stress-antifung,Family,7,94,95,59.0,4.9e-16,1,No_clan
AT4G11530.1,149,243,140,244,PF01657.16,Stress-antifung,Family,12,94,95,45.9,6.1e-12,1,No_clan
AT4G11530.1,349,614,345,617,PF07714.16,Pkinase_Tyr,Domain,5,257,260,161.3,2.5e-47,1,CL0016
AT4G00970.1,47,145,46,146,PF01657.16,Stress-antifung,Family,2,94,95,44.9,1.3e-11,1,No_clan
AT4G00970.1,169,256,161,258,PF01657.16,Stress-antifung,Family,10,93,95,33.1,6.1e-08,1,No_clan
AT4G00970.1,347,616,344,618,PF07714.16,Pkinase_Tyr,Domain,4,258,260,160.3,5.1e-47,1,CL0016
AT4G23140.2,34,129,33,130,PF01657.16,Stress-antifung,Family,2,94,95,77.3,9.8e-22,1,No_clan
AT4G23140.2,157,242,147,243,PF01657.16,Stress-antifung,Family,10,94,95,41.8,1.2e-10,1,No_clan
AT4G23140.2,252,317,247,340,PF16101.4,PRIMA1,Family,25,90,121,37.7,1.6e-09,1,No_clan
AT4G23140.2,354,625,351,628,PF07714.16,Pkinase_Tyr,Domain,4,257,260,155.0,2.1e-45,1,CL0016
AT4G23140.1,34,129,33,130,PF01657.16,Stress-antifung,Family,2,94,95,77.3,9.6e-22,1,No_clan
AT4G23140.1,157,242,147,243,PF01657.16,Stress-antifung,Family,10,94,95,41.8,1.2e-10,1,No_clan
AT4G23140.1,252,317,247,340,PF16101.4,PRIMA1,Family,25,90,121,37.7,1.6e-09,1,No_clan
AT4G23140.1,352,617,351,622,PF00069.24,Pkinase,Domain,2,257,264,162.3,1.3e-47,1,CL0016
AT4G27150.1,91,158,82,158,PF00234.21,Tryp_alpha_amyl,Family,17,87,87,41.1,1.7e-10,1,CL0482
AT4G12530.1,33,116,33,116,PF14547.5,Hydrophob_seed,Domain,1,84,84,92.9,9.4e-27,1,CL0482
AT4G30380.1,46,121,45,121,PF03330.17,DPBB_1,Domain,2,83,83,66.3,2.1e-18,1,CL0199
AT4G09120.1,122,165,121,165,PF13639.5,zf-RING_2,Domain,2,44,44,49.7,3.2e-13,1,CL0229
AT1G71695.1,61,301,60,303,PF00141.22,peroxidase,Domain,2,227,229,239.0,4.8e-71,1,CL0617
AT1G45223.1,38,109,24,109,PF05617.10,Prolamin_like,Domain,1,74,74,56.1,2.8e-15,1,CL0482
AT1G30900.1,64,161,62,161,PF02225.21,PA,Family,3,93,93,34.5,1.5e-08,1,CL0364
AT1G55770.1,27,170,25,170,PF04043.14,PMEI,Domain,3,154,154,98.4,4.7e-28,1,No_clan
AT1G69460.1,24,209,24,209,PF01105.23,EMP24_GP25L,Domain,1,182,182,169.8,5.4e-50,1,CL0521
AT1G04310.1,190,346,190,346,PF01590.25,GAF,Domain,1,133,133,38.1,2e-09,1,CL0161
AT1G08080.1,40,269,39,271,PF00194.20,Carb_anhydrase,Domain,2,252,254,155.4,1.8e-45,1,No_clan
AT1G68100.1,106,465,105,466,PF02535.21,Zip,Family,2,332,333,192.9,7.8e-57,1,CL0184
AT1G05250.1,48,284,42,285,PF00141.22,peroxidase,Domain,7,227,229,235.0,7.7e-70,1,CL0617
AT1G26795.1,42,149,42,149,PF05938.10,Self-incomp_S1,Family,1,104,104,85.0,4e-24,1,No_clan
AT1G22670.1,55,141,50,142,PF02225.21,PA,Family,6,92,93,31.6,1.2e-07,1,CL0364
AT1G22670.1,231,274,230,274,PF13639.5,zf-RING_2,Domain,2,44,44,45.6,5.8e-12,1,CL0229
AT1G66830.1,23,63,22,63,PF08263.11,LRRNT_2,Family,2,41,41,52.3,4.6e-14,1,No_clan
AT1G66830.1,188,209,188,213,PF00560.32,LRR_1,Repeat,1,22,23,10.7,0.61,1,CL0022
AT1G66830.1,403,677,399,678,PF07714.16,Pkinase_Tyr,Domain,7,259,260,99.9,1.3e-28,1,CL0016
AT1G62510.1,66,149,66,149,PF14547.5,Hydrophob_seed,Domain,1,83,84,101.8,1.6e-29,1,CL0482
AT1G63430.2,25,65,24,65,PF08263.11,LRRNT_2,Family,2,41,41,41.0,1.6e-10,1,No_clan
AT1G63430.2,118,139,118,140,PF00560.32,LRR_1,Repeat,1,22,23,11.1,0.47,1,CL0022
AT1G63430.2,364,569,361,603,PF07714.16,Pkinase_Tyr,Domain,5,209,260,62.0,4.6e-17,1,CL0016
AT1G63430.1,25,65,24,65,PF08263.11,LRRNT_2,Family,2,41,41,41.1,1.5e-10,1,No_clan
AT1G63430.1,118,139,118,140,PF00560.32,LRR_1,Repeat,1,22,23,11.1,0.45,1,CL0022
AT1G63430.1,364,569,361,634,PF07714.16,Pkinase_Tyr,Domain,5,209,260,62.6,3.1e-17,1,CL0016
AT1G45215.1,38,109,24,109,PF05617.10,Prolamin_like,Domain,1,74,74,54.3,1e-14,1,CL0482
AT1G09245.1,31,135,30,135,PF05938.10,Self-incomp_S1,Family,2,104,104,78.2,5.5e-22,1,No_clan
AT1G51805.1,29,347,29,347,PF12819.6,Malectin_like,Domain,1,336,336,369.4,1.6e-110,1,CL0468
AT1G51805.1,408,463,405,463,PF13855.5,LRR_8,Repeat,6,61,61,30.2,2.5e-07,1,CL0022
AT1G51805.1,580,843,578,845,PF00069.24,Pkinase,Domain,4,259,264,161.5,2.3e-47,1,CL0016
AT1G51805.2,29,178,29,179,PF12819.6,Malectin_like,Domain,1,157,336,184.9,2e-54,1,CL0468
AT1G51805.2,384,439,381,439,PF13855.5,LRR_8,Repeat,6,61,61,30.3,2.4e-07,1,CL0022
